,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2301,2021-06-15,El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,San Salvador,El Salvador,False
2302,2021-06-15,Tunisia,Mali,1,0,Friendly,Radès,Tunisia,False
2303,2021-06-15,Djibouti,Somalia,1,0,Friendly,Djibouti City,Djibouti,False
2304,2021-06-15,Hungary,Portugal,0,3,UEFA Euro,Budapest,Hungary,False
2305,2021-06-15,Germany,France,0,1,UEFA Euro,Munich,Germany,False
2306,2021-06-15,Kuwait,Taiwan,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,False
2307,2021-06-16,Turkey,Wales,0,2,UEFA Euro,Baku,Azerbaijan,True
2308,2021-06-16,Italy,Switzerland,3,0,UEFA Euro,Rome,Italy,False
2309,2021-06-16,Russia,Finland,1,0,UEFA Euro,Saint Petersburg,Russia,False
2310,2021-06-17,Denmark,Belgium,1,2,UEFA Euro,Copenhagen,Denmark,False
2311,2021-06-17,Ukraine,North Macedonia,2,1,UEFA Euro,Bucharest,Romania,True
2312,2021-06-17,Netherlands,Austria,2,0,UEFA Euro,Amsterdam,Netherlands,False
2313,2021-06-17,Colombia,Venezuela,0,0,Copa América,Goiânia,Brazil,True
2314,2021-06-17,Brazil,Peru,4,0,Copa América,Rio de Janeiro,Brazil,False
2315,2021-06-17,Algeria,Liberia,5,1,Friendly,Oran,Algeria,False
2316,2021-06-18,Croatia,Czech Republic,1,1,UEFA Euro,Glasgow,Scotland,True
2317,2021-06-18,England,Scotland,0,0,UEFA Euro,London,England,False
2318,2021-06-18,Sweden,Slovakia,1,0,UEFA Euro,Saint Petersburg,Russia,True
2319,2021-06-18,Chile,Bolivia,1,0,Copa América,Cuiabá,Brazil,True
2320,2021-06-18,Argentina,Uruguay,1,0,Copa América,Brasília,Brazil,True
2321,2021-06-19,Spain,Poland,1,1,UEFA Euro,Seville,Spain,False
2322,2021-06-19,Hungary,France,1,1,UEFA Euro,Budapest,Hungary,False
2323,2021-06-19,Germany,Portugal,4,2,UEFA Euro,Munich,Germany,False
2324,2021-06-19,Libya,Sudan,0,1,Arab Cup qualification,Doha,Qatar,True
2325,2021-06-20,Italy,Wales,1,0,UEFA Euro,Rome,Italy,False
2326,2021-06-20,Switzerland,Turkey,3,1,UEFA Euro,Baku,Azerbaijan,True
2327,2021-06-20,Venezuela,Ecuador,2,2,Copa América,Rio de Janeiro,Brazil,True
2328,2021-06-20,Colombia,Peru,1,2,Copa América,Goiânia,Brazil,True
2329,2021-06-20,Oman,Somalia,2,1,Arab Cup qualification,Doha,Qatar,True
2330,2021-06-21,Denmark,Russia,4,1,UEFA Euro,Copenhagen,Denmark,False
2331,2021-06-21,Finland,Belgium,0,2,UEFA Euro,Saint Petersburg,Russia,True
2332,2021-06-21,Netherlands,North Macedonia,3,0,UEFA Euro,Amsterdam,Netherlands,False
2333,2021-06-21,Ukraine,Austria,0,1,UEFA Euro,Bucharest,Romania,True
2334,2021-06-21,Uruguay,Chile,1,1,Copa América,Cuiabá,Brazil,True
2335,2021-06-21,Argentina,Paraguay,1,0,Copa América,Brasília,Brazil,True
2336,2021-06-22,Scotland,Croatia,1,3,UEFA Euro,Glasgow,Scotland,False
2337,2021-06-22,England,Czech Republic,1,0,UEFA Euro,London,England,False
2338,2021-06-22,Mauritania,Yemen,2,0,Arab Cup qualification,Doha,Qatar,True
2339,2021-06-23,Spain,Slovakia,5,0,UEFA Euro,Seville,Spain,False
2340,2021-06-23,Sweden,Poland,3,2,UEFA Euro,Saint Petersburg,Russia,True
2341,2021-06-23,Germany,Hungary,2,2,UEFA Euro,Munich,Germany,False
2342,2021-06-23,Portugal,France,2,2,UEFA Euro,Budapest,Hungary,True
2343,2021-06-23,Ecuador,Peru,2,2,Copa América,Goiânia,Brazil,True
2344,2021-06-23,Brazil,Colombia,2,1,Copa América,Rio de Janeiro,Brazil,False
2345,2021-06-23,Lebanon,Djibouti,1,0,Arab Cup qualification,Doha,Qatar,True
2346,2021-06-24,Bolivia,Uruguay,0,2,Copa América,Cuiabá,Brazil,True
2347,2021-06-24,Chile,Paraguay,0,2,Copa América,Brasília,Brazil,True
2348,2021-06-24,Palestine,Comoros,5,1,Arab Cup qualification,Doha,Qatar,True
2349,2021-06-25,Bahrain,Kuwait,2,0,Arab Cup qualification,Doha,Qatar,True
2350,2021-06-26,Italy,Austria,2,1,UEFA Euro,London,England,True
2351,2021-06-26,Wales,Denmark,0,4,UEFA Euro,Amsterdam,Netherlands,True
2352,2021-06-27,Netherlands,Czech Republic,0,2,UEFA Euro,Budapest,Hungary,True
2353,2021-06-27,Belgium,Portugal,1,0,UEFA Euro,Seville,Spain,True
2354,2021-06-27,Brazil,Ecuador,1,1,Copa América,Goiânia,Brazil,False
2355,2021-06-27,Venezuela,Peru,0,1,Copa América,Brasília,Brazil,True
2356,2021-06-27,El Salvador,Guatemala,0,0,Friendly,Los Angeles,USA,True
2357,2021-06-28,Croatia,Spain,3,5,UEFA Euro,Copenhagen,Denmark,True
2358,2021-06-28,France,Switzerland,3,3,UEFA Euro,Bucharest,Romania,True
2359,2021-06-28,Argentina,Bolivia,4,1,Copa América,Cuiabá,Brazil,True
2360,2021-06-28,Uruguay,Paraguay,1,0,Copa América,Rio de Janeiro,Brazil,True
2361,2021-06-29,England,Germany,2,0,UEFA Euro,London,England,False
2362,2021-06-29,Sweden,Ukraine,1,2,UEFA Euro,Glasgow,Scotland,True
2363,2021-06-30,Mexico,Panama,3,0,Friendly,Nashville,USA,True
2364,2021-07-02,Switzerland,Spain,1,1,UEFA Euro,Saint Petersburg,Russia,True
2365,2021-07-02,Belgium,Italy,1,2,UEFA Euro,Munich,Germany,True
2366,2021-07-02,Peru,Paraguay,3,3,Copa América,Goiânia,Brazil,True
2367,2021-07-02,Brazil,Chile,1,0,Copa América,Rio de Janeiro,Brazil,False
2368,2021-07-02,Haiti,Saint Vincent and the Grenadines,6,1,Gold Cup qualification,Fort Lauderdale,USA,True
2369,2021-07-02,Trinidad and Tobago,Montserrat,6,1,Gold Cup qualification,Fort Lauderdale,USA,True
2370,2021-07-02,Bermuda,Barbados,8,1,Gold Cup qualification,Fort Lauderdale,USA,True
2371,2021-07-03,Czech Republic,Denmark,1,2,UEFA Euro,Baku,Azerbaijan,True
2372,2021-07-03,Ukraine,England,0,4,UEFA Euro,Rome,Italy,True
2373,2021-07-03,Mexico,Nigeria,4,0,Friendly,Nashville,USA,True
2374,2021-07-03,Uruguay,Colombia,0,0,Copa América,Brasília,Brazil,True
2375,2021-07-03,Argentina,Ecuador,3,0,Copa América,Goiânia,Brazil,True
2376,2021-07-03,Guatemala,Guyana,4,0,Gold Cup qualification,Fort Lauderdale,USA,True
2377,2021-07-04,Qatar,El Salvador,1,0,Friendly,Pula,Croatia,True
2378,2021-07-05,Brazil,Peru,1,0,Copa América,Rio de Janeiro,Brazil,False
2379,2021-07-06,Argentina,Colombia,1,1,Copa América,Brasília,Brazil,True
2380,2021-07-06,Italy,Spain,1,1,UEFA Euro,London,England,True
2381,2021-07-06,Haiti,Bermuda,4,1,Gold Cup qualification,Fort Lauderdale,USA,True
2382,2021-07-06,Eswatini,Lesotho,3,1,COSAFA Cup,Port Elizabeth,South Africa,True
2383,2021-07-06,South Africa,Botswana,1,0,COSAFA Cup,Port Elizabeth,South Africa,False
2384,2021-07-07,England,Denmark,2,1,UEFA Euro,London,England,False
2385,2021-07-07,Mozambique,Zimbabwe,0,0,COSAFA Cup,Port Elizabeth,South Africa,True
2386,2021-07-07,Senegal,Namibia,1,2,COSAFA Cup,Port Elizabeth,South Africa,True
2387,2021-07-08,Zambia,Lesotho,1,2,COSAFA Cup,Port Elizabeth,South Africa,True
2388,2021-07-08,South Africa,Eswatini,1,0,COSAFA Cup,Port Elizabeth,South Africa,False
2389,2021-07-09,Peru,Colombia,2,3,Copa América,Brasília,Brazil,True
2390,2021-07-09,Malawi,Zimbabwe,2,2,COSAFA Cup,Port Elizabeth,South Africa,True
2391,2021-07-09,Senegal,Mozambique,1,0,COSAFA Cup,Port Elizabeth,South Africa,True
2392,2021-07-10,Brazil,Argentina,0,1,Copa América,Rio de Janeiro,Brazil,False
2393,2021-07-10,Lesotho,Botswana,0,4,COSAFA Cup,Port Elizabeth,South Africa,True
2394,2021-07-10,Zambia,Eswatini,0,1,COSAFA Cup,Port Elizabeth,South Africa,True
2395,2021-07-10,Mexico,Trinidad and Tobago,0,0,Gold Cup,Arlington,USA,True
2396,2021-07-11,England,Italy,1,1,UEFA Euro,London,England,False
2397,2021-07-11,Namibia,Zimbabwe,2,0,COSAFA Cup,Port Elizabeth,South Africa,True
2398,2021-07-11,Mozambique,Malawi,2,0,COSAFA Cup,Port Elizabeth,South Africa,True
2399,2021-07-11,El Salvador,Guatemala,2,0,Gold Cup,Frisco,USA,True
2400,2021-07-11,USA,Haiti,1,0,Gold Cup,Kansas City,USA,False
2401,2021-07-12,Jamaica,Suriname,2,0,Gold Cup,Orlando,USA,True
2402,2021-07-13,Botswana,Zambia,1,2,COSAFA Cup,Port Elizabeth,South Africa,True
2403,2021-07-13,South Africa,Lesotho,4,0,COSAFA Cup,Port Elizabeth,South Africa,False
2404,2021-07-13,Senegal,Zimbabwe,2,1,COSAFA Cup,Port Elizabeth,South Africa,True
2405,2021-07-13,Malawi,Namibia,1,1,COSAFA Cup,Port Elizabeth,South Africa,True
2406,2021-07-13,Qatar,Panama,3,3,Gold Cup,Houston,USA,True
2407,2021-07-13,Honduras,Grenada,4,0,Gold Cup,Houston,USA,True
2408,2021-07-14,South Africa,Zambia,0,0,COSAFA Cup,Port Elizabeth,South Africa,False
2409,2021-07-14,Eswatini,Botswana,1,1,COSAFA Cup,Port Elizabeth,South Africa,True
2410,2021-07-14,Mozambique,Namibia,1,0,COSAFA Cup,Port Elizabeth,South Africa,True
2411,2021-07-14,Senegal,Malawi,2,1,COSAFA Cup,Port Elizabeth,South Africa,True
2412,2021-07-14,Trinidad and Tobago,El Salvador,0,2,Gold Cup,Frisco,USA,True
2413,2021-07-14,Guatemala,Mexico,0,3,Gold Cup,Dallas,USA,True
2414,2021-07-15,Haiti,Canada,1,4,Gold Cup,Kansas City,USA,True
2415,2021-07-16,Senegal,Eswatini,2,2,COSAFA Cup,Port Elizabeth,South Africa,True
2416,2021-07-16,South Africa,Mozambique,3,0,COSAFA Cup,Port Elizabeth,South Africa,False
2417,2021-07-16,Suriname,Costa Rica,1,2,Gold Cup,Orlando,USA,True
2418,2021-07-17,Grenada,Qatar,0,4,Gold Cup,Houston,USA,True
2419,2021-07-17,Panama,Honduras,2,3,Gold Cup,Houston,USA,True
2420,2021-07-18,Eswatini,Mozambique,1,1,COSAFA Cup,Port Elizabeth,South Africa,True
2421,2021-07-18,South Africa,Senegal,0,0,COSAFA Cup,Port Elizabeth,South Africa,False
2422,2021-07-18,Guatemala,Trinidad and Tobago,1,1,Gold Cup,Frisco,USA,True
2423,2021-07-18,Mexico,El Salvador,1,0,Gold Cup,Dallas,USA,True
2424,2021-07-18,USA,Canada,1,0,Gold Cup,Kansas City,USA,False
2425,2021-07-20,Costa Rica,Jamaica,1,0,Gold Cup,Orlando,USA,True
2426,2021-07-20,Panama,Grenada,3,1,Gold Cup,Orlando,USA,True
2427,2021-07-20,Honduras,Qatar,0,2,Gold Cup,Houston,USA,True
2428,2021-07-24,Mexico,Honduras,3,0,Gold Cup,Glendale,USA,True
2429,2021-07-24,Qatar,El Salvador,3,2,Gold Cup,Glendale,USA,True
2430,2021-07-25,Costa Rica,Canada,0,2,Gold Cup,Arlington,USA,True
2431,2021-07-25,USA,Jamaica,1,0,Gold Cup,Arlington,USA,False
2432,2021-07-29,Mexico,Canada,2,1,Gold Cup,Houston,USA,True
2433,2021-07-29,USA,Qatar,1,0,Gold Cup,Austin,USA,False
2434,2021-08-01,USA,Mexico,1,0,Gold Cup,Las Vegas,USA,False
2435,2021-08-21,El Salvador,Costa Rica,0,0,Friendly,Carson,USA,True
2436,2021-08-22,Niger,Sudan,2,1,Friendly,Dubai,United Arab Emirates,True
2437,2021-08-26,Sudan,Niger,3,0,Friendly,Dubai,United Arab Emirates,True
2438,2021-08-26,Ethiopia,Sierra Leone,0,0,Friendly,Addis Ababa,Ethiopia,False
2439,2021-08-29,Ethiopia,Uganda,2,1,Friendly,Addis Ababa,Ethiopia,False
2440,2021-09-01,Bahrain,Haiti,6,1,Friendly,Riffa,Bahrain,False
2441,2021-09-01,Comoros,Seychelles,7,1,Friendly,Moroni,Comoros,False
2442,2021-09-01,Finland,Wales,0,0,Friendly,Helsinki,Finland,False
2443,2021-09-01,Qatar,Serbia,0,4,Friendly,Debrecen,Hungary,True
2444,2021-09-01,Switzerland,Greece,2,1,Friendly,Basel,Switzerland,False
2445,2021-09-01,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification,Douala,Cameroon,True
2446,2021-09-01,Mali,Rwanda,1,0,FIFA World Cup qualification,Agadir,Morocco,True
2447,2021-09-01,Egypt,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,False
2448,2021-09-01,Libya,Gabon,2,1,FIFA World Cup qualification,Benina,Libya,False
2449,2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,False
2450,2021-09-01,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,True
2451,2021-09-01,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-Loulé,Portugal,False
2452,2021-09-01,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification,Luxembourg,Luxembourg,False
2453,2021-09-01,Kazakhstan,Ukraine,2,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False
2454,2021-09-01,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,False
2455,2021-09-01,Faroe Islands,Israel,0,4,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
2456,2021-09-01,Denmark,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,False
2457,2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,False
2458,2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,False
2459,2021-09-01,Latvia,Gibraltar,3,1,FIFA World Cup qualification,Riga,Latvia,False
2460,2021-09-01,Turkey,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,False
2461,2021-09-01,Malta,Cyprus,3,0,FIFA World Cup qualification,Ta' Qali,Malta,False
2462,2021-09-01,Slovenia,Slovakia,1,1,FIFA World Cup qualification,Ljubljana,Slovenia,False
2463,2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,False
2464,2021-09-02,Kyrgyzstan,Palestine,1,0,Three Nations Cup,Bishkek,Kyrgyzstan,False
2465,2021-09-02,Nepal,India,1,1,Friendly,Kathmandu,Nepal,False
2466,2021-09-02,Niger,Burkina Faso,0,2,FIFA World Cup qualification,Marrakech,Morocco,True
2467,2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,False
2468,2021-09-02,Kenya,Uganda,0,0,FIFA World Cup qualification,Nairobi,Kenya,False
2469,2021-09-02,Namibia,Congo,1,1,FIFA World Cup qualification,Johannesburg,South Africa,True
2470,2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,False
2471,2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,False
2472,2021-09-02,Madagascar,Benin,0,1,FIFA World Cup qualification,Antananarivo,Madagascar,False
2473,2021-09-02,South Korea,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,False
2474,2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,False
2475,2021-09-02,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False
2476,2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,False
2477,2021-09-02,Australia,China PR,3,0,FIFA World Cup qualification,Doha,Qatar,True
2478,2021-09-02,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
2479,2021-09-02,Georgia,Kosovo,0,1,FIFA World Cup qualification,Batumi,Georgia,False
2480,2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,False
2481,2021-09-02,Italy,Bulgaria,1,1,FIFA World Cup qualification,Florence,Italy,False
2482,2021-09-02,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,Vilnius,Lithuania,False
2483,2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,False
2484,2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,False
2485,2021-09-02,Andorra,San Marino,2,0,FIFA World Cup qualification,Andorra la Vella,Andorra,False
2486,2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,False
2487,2021-09-02,Poland,Albania,4,1,FIFA World Cup qualification,Warsaw,Poland,False
2488,2021-09-02,Iceland,Romania,0,2,FIFA World Cup qualification,Reykjavík,Iceland,False
2489,2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,True
2490,2021-09-02,North Macedonia,Armenia,0,0,FIFA World Cup qualification,Skopje,North Macedonia,False
2491,2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,False
2492,2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,False
2493,2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,False
2494,2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,False
2495,2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,False
2496,2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,False
2497,2021-09-02,El Salvador,USA,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False
2498,2021-09-02,Panama,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,False
2499,2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,False
2500,2021-09-03,Mauritania,Zambia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,False
2501,2021-09-03,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,Radès,Tunisia,False
2502,2021-09-03,Nigeria,Liberia,2,0,FIFA World Cup qualification,Lagos,Nigeria,False
2503,2021-09-03,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,False
2504,2021-09-03,Cameroon,Malawi,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,False
2505,2021-09-03,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,False
2506,2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False
2507,2021-09-04,Bosnia and Herzegovina,Kuwait,1,0,Friendly,Zenica,Bosnia and Herzegovina,False
2508,2021-09-04,Burundi,Seychelles,8,1,Friendly,Moroni,Comoros,True
2509,2021-09-04,Haiti,Jordan,2,0,Friendly,Riffa,Bahrain,True
2510,2021-09-04,Qatar,Portugal,1,3,Friendly,Debrecen,Hungary,True
2511,2021-09-04,Republic of Ireland,Azerbaijan,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False
2512,2021-09-04,Serbia,Luxembourg,4,1,FIFA World Cup qualification,Belgrade,Serbia,False
2513,2021-09-04,Finland,Kazakhstan,1,0,FIFA World Cup qualification,Helsinki,Finland,False
2514,2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False
2515,2021-09-04,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
2516,2021-09-04,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,False
2517,2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,False
2518,2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,False
2519,2021-09-04,Gibraltar,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False
2520,2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,False
2521,2021-09-04,Slovenia,Malta,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,False
2522,2021-09-04,Cyprus,Russia,0,2,FIFA World Cup qualification,Nicosia,Cyprus,False
2523,2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,False
2524,2021-09-05,Bangladesh,Palestine,0,2,Three Nations Cup,Bishkek,Kyrgyzstan,True
2525,2021-09-05,Estonia,Northern Ireland,0,1,Friendly,Tallinn,Estonia,False
2526,2021-09-05,Nepal,India,1,2,Friendly,Kathmandu,Nepal,False
2527,2021-09-05,Sweden,Uzbekistan,2,1,Friendly,Stockholm,Sweden,False
2528,2021-09-05,Rwanda,Kenya,1,1,FIFA World Cup qualification,Kigali,Rwanda,False
2529,2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,False
2530,2021-09-05,Togo,Namibia,0,1,FIFA World Cup qualification,Lomé,Togo,False
2531,2021-09-05,Kosovo,Greece,1,1,FIFA World Cup qualification,Pristina,Kosovo,False
2532,2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,False
2533,2021-09-05,Bulgaria,Lithuania,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False
2534,2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,False
2535,2021-09-05,Belarus,Wales,2,3,FIFA World Cup qualification,Kazan,Russia,True
2536,2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,False
2537,2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,London,England,False
2538,2021-09-05,Albania,Hungary,1,0,FIFA World Cup qualification,Elbasan,Albania,False
2539,2021-09-05,San Marino,Poland,1,7,FIFA World Cup qualification,Serravalle,San Marino,False
2540,2021-09-05,Iceland,North Macedonia,2,2,FIFA World Cup qualification,Reykjavík,Iceland,False
2541,2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,False
2542,2021-09-05,Romania,Liechtenstein,2,0,FIFA World Cup qualification,Bucharest,Romania,False
2543,2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,False
2544,2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,False
2545,2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,False
2546,2021-09-05,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,False
2547,2021-09-05,Costa Rica,Mexico,0,1,FIFA World Cup qualification,San José,Costa Rica,False
2548,2021-09-05,El Salvador,Honduras,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False
2549,2021-09-05,Jamaica,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,False
2550,2021-09-05,USA,Canada,1,1,FIFA World Cup qualification,Nashville,USA,False
2551,2021-09-06,Djibouti,Niger,2,4,FIFA World Cup qualification,Rabat,Morocco,True
2552,2021-09-06,Liberia,Central African Republic,1,0,FIFA World Cup qualification,Douala,Cameroon,True
2553,2021-09-06,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,False
2554,2021-09-06,Uganda,Mali,0,0,FIFA World Cup qualification,Entebbe,Uganda,False
2555,2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False
2556,2021-09-06,Benin,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,False
2557,2021-09-07,Kyrgyzstan,Bangladesh,4,1,Three Nations Cup,Bishkek,Kyrgyzstan,False
2558,2021-09-07,Bahrain,Jordan,1,2,Friendly,Riffa,Bahrain,False
